Item,ID_Calle,Nombre_Calle,ID_Calle_Origen,ID_Calle_Final,ID_Origen_intereccion,ID_Final_Interseccion,distancia_Km,velocidad,Costo1,Costo2,Latitud_Origen_Interseccion,Longitud_Origen_Interseccion,Latitud_Destino_Interseccion,Longitud_Destino_Interseccion
1345,11988370,Cervantes,108013938,108215859,253,999,0.1112278,40,0.0027807,0.0027807,-12.1045634,-77.0389216,-12.1043496,-77.039921
1346,11988370,Cervantes,108215859,108215860,999,1025,0.0625971,40,0.0015649,0.0015649,-12.1043496,-77.039921,-12.1042144,-77.0404799
1347,11988370,Cervantes,108215860,108215862,1025,1009,0.1204827,40,0.0030121,0.0030121,-12.1042144,-77.0404799,-12.1039721,-77.04156
1348,11988370,Cervantes,108215862,108215864,1009,1012,0.0929588,40,0.002324,0.002324,-12.1039721,-77.04156,-12.1037803,-77.0423922
1349,11988370,Cervantes,108215864,108215865,1012,1015,0.102094,40,0.0025524,0.0025524,-12.1037803,-77.0423922,-12.1035752,-77.0433075
1350,11988370,Cervantes,108215865,108215866,1015,1018,0.088941,40,0.0022235,0.0022235,-12.1035752,-77.0433075,-12.1034005,-77.0441058
1351,11988370,Cervantes,108215866,262727255,1018,1020,0.0770327,40,0.0019258,0.0019258,-12.1034005,-77.0441058,-12.1032423,-77.0447956
1352,11988370,Cervantes,262727255,108215867,1020,1023,0.0882344,40,0.0022059,0.0022059,-12.1032423,-77.0447956,-12.1030619,-77.0455859
1353,11988370,Cervantes,108215867,108215804,1023,251,0.0902655,40,0.0022566,0.0022566,-12.1030619,-77.0455859,-12.102815,-77.0463768
1376,11989209,Santa Cruz,108236484,108234779,267,599,0.086405,60,0.0014401,0.0014401,-12.1099886,-77.0366388,-12.1093746,-77.0361517
1354,11988505,Pancho Fierro,262908585,108218710,254,255,0.1432738,40,0.0035818,1000000,-12.0966699,-77.0353891,-12.0978689,-77.0349451
1355,11988547,Antero Aspillaga,262908646,138839725,256,257,0.1571606,40,0.003929,1000000,-12.104519,-77.0341691,-12.1031761,-77.0338636
1356,11988547,Antero Aspillaga,138839725,108219936,257,258,0.1537536,40,0.0038438,1000000,-12.1031761,-77.0338636,-12.1017975,-77.0337975
1357,11988547,Antero Aspillaga,108219936,1273962372,258,37322,0.0265783,40,0.0006645,1000000,-12.1017975,-77.0337975,-12.1015666,-77.0337343
1358,11988547,Antero Aspillaga,1273962372,1273651326,37322,36898,0.0760754,40,0.0019019,1000000,-12.1015666,-77.0337343,-12.1008853,-77.0336825
1359,11988547,Antero Aspillaga,1273651326,108041409,36898,259,0.1522899,40,0.0038072,1000000,-12.1008853,-77.0336825,-12.0995915,-77.0333969
1360,11988566,Florida,108220306,108220933,260,62425,0.1028458,40,0.0025711,0.0025711,-12.1021026,-77.0296657,-12.1022244,-77.0306034
1361,11988566,Florida,108220933,108172222,62425,261,0.1177955,40,0.0029449,0.0029449,-12.1022244,-77.0306034,-12.1023508,-77.0316791
1362,11988580,Tacna,108220567,138847353,262,1281,0.0673797,40,0.0016845,1000000,-12.1009869,-77.0298912,-12.1003894,-77.0299944
1363,11988580,Tacna,138847353,108056665,1281,263,0.1154882,40,0.0028872,1000000,-12.1003894,-77.0299944,-12.0993662,-77.0301767
1364,11988580,Tacna,108056665,138847350,263,1284,0.0912687,40,0.0022817,1000000,-12.0993662,-77.0301767,-12.0985558,-77.0303099
1365,11988580,Tacna,138847350,138847346,1284,1295,0.0877617,40,0.002194,1000000,-12.0985558,-77.0303099,-12.0977771,-77.0304415
1366,11988580,Tacna,138847346,138847345,1295,94572,0.112576,40,0.0028144,1000000,-12.0977771,-77.0304415,-12.0967743,-77.0305839
1367,11988580,Tacna,138847345,262909519,94572,1306,0.0882601,40,0.0022065,1000000,-12.0967743,-77.0305839,-12.0959872,-77.0306887
1368,11988580,Tacna,262909519,262909518,1306,62464,0.0847038,40,0.0021176,1000000,-12.0959872,-77.0306887,-12.0952338,-77.0308038
1369,11988580,Tacna,262909518,262909517,62464,264,0.0712728,40,0.0017818,1000000,-12.0952338,-77.0308038,-12.0945981,-77.0308877
1370,11988611,Chacarilla,262908950,138847529,265,1269,0.0807607,40,0.002019,0.002019,-12.1006216,-77.0272064,-12.1007225,-77.027942
1371,11988611,Chacarilla,138847529,108221127,1269,1273,0.1030687,40,0.0025767,0.0025767,-12.1007225,-77.027942,-12.1008519,-77.0288807
1372,11988611,Chacarilla,108221127,108220567,1273,262,0.1108866,40,0.0027722,0.0027722,-12.1008519,-77.0288807,-12.1009869,-77.0298912
1373,11988611,Chacarilla,108220567,262909401,262,1292,0.0521182,40,0.001303,0.001303,-12.1009869,-77.0298912,-12.1010555,-77.0303654
1374,11988611,Chacarilla,262909401,108220932,1292,62426,0.0481296,40,0.0012032,0.0012032,-12.1010555,-77.0303654,-12.1011215,-77.0308029
1375,11988611,Chacarilla,108220932,108221128,62426,266,0.0597519,40,0.0014938,0.0014938,-12.1011215,-77.0308029,-12.1011929,-77.0313476
1377,11989209,Santa Cruz,108234779,108234781,599,597,0.0987762,60,0.0016463,0.0016463,-12.1093746,-77.0361517,-12.1086608,-77.0356109
1378,11989209,Santa Cruz,108234781,108015860,597,593,0.1062343,60,0.0017706,0.0017706,-12.1086608,-77.0356109,-12.1078982,-77.0350223
1379,11989209,Santa Cruz,108015860,108015861,593,51850,0.1464217,60,0.0024404,0.0024404,-12.1078982,-77.0350223,-12.1068676,-77.034184
1380,11989209,Santa Cruz,108015861,108015863,51850,590,0.143028,60,0.0023838,0.0023838,-12.1068676,-77.034184,-12.1058582,-77.0333686
1381,11989209,Santa Cruz,108015863,108015864,590,405,0.1619899,60,0.0026998,0.0026998,-12.1058582,-77.0333686,-12.1046703,-77.0325061
1382,11989209,Santa Cruz,108015864,108015866,405,203,0.1543491,60,0.0025725,0.0025725,-12.1046703,-77.0325061,-12.1035872,-77.0316182
1383,11989273,Ovalo Guiterrez,108236181,108236183,268,369,0.0299821,60,0.0004997,0.0004997,-12.1099659,-77.0366688,-12.1098897,-77.0369303
1384,11989273,Ovalo Guiterrez,108236183,108236185,369,10658,0.032034,60,0.0005339,0.0005339,-12.1098897,-77.0369303,-12.1099951,-77.0371998
1385,11989273,Ovalo Guiterrez,108236185,108236192,10658,200,0.0813451,60,0.0013558,0.0013558,-12.1099951,-77.0371998,-12.1106447,-77.0371802
1386,11989273,Ovalo Guiterrez,108236192,108236195,200,417,0.0247511,60,0.0004125,0.0004125,-12.1106447,-77.0371802,-12.1107312,-77.0369709
1387,11989273,Ovalo Guiterrez,108236195,262570985,417,4283,0.0184055,60,0.0003068,0.0003068,-12.1107312,-77.0369709,-12.1107257,-77.0368017
1388,11989273,Ovalo Guiterrez,262570985,108236484,4283,267,0.1010202,60,0.0016837,0.0016837,-12.1107257,-77.0368017,-12.1099886,-77.0366388
1389,11989273,Ovalo Guiterrez,108236484,108236181,267,268,0.004125,60,0.0000688,0.0000688,-12.1099886,-77.0366388,-12.1099659,-77.0366688
1390,11989414,Jos� Pardo,108238958,108238984,269,15708,0.0210547,60,0.0003509,1000000,-12.1189157,-77.0404219,-12.1187499,-77.0403323
1391,11989414,Jos� Pardo,108238984,108238979,15708,846,0.0331405,60,0.0005523,1000000,-12.1187499,-77.0403323,-12.1186452,-77.040056
1392,11989414,Jos� Pardo,108238979,262577853,846,850,0.0276938,60,0.0004616,1000000,-12.1186452,-77.040056,-12.1187506,-77.0398319
1393,11989414,Jos� Pardo,262577853,262577855,850,855,0.0246123,60,0.0004102,1000000,-12.1187506,-77.0398319,-12.1189447,-77.0397301
1394,11989414,Jos� Pardo,262577855,108238969,855,415,0.0144008,60,0.00024,1000000,-12.1189447,-77.0397301,-12.1190742,-77.0397285
1395,11989414,Jos� Pardo,108238969,108238968,415,421,0.0232029,60,0.0003867,1000000,-12.1190742,-77.0397285,-12.1192422,-77.0398536
1396,11989414,Jos� Pardo,108238968,108238967,421,511,0.0290726,60,0.0004845,1000000,-12.1192422,-77.0398536,-12.1193274,-77.0401005
1397,11989414,Jos� Pardo,108238967,262578360,511,886,0.0228648,60,0.0003811,1000000,-12.1193274,-77.0401005,-12.1192557,-77.0402949
1398,11989414,Jos� Pardo,262578360,108238959,886,528,0.0254805,60,0.0004247,1000000,-12.1192557,-77.0402949,-12.1190656,-77.0404198
1399,11989414,Jos� Pardo,108238959,108238958,528,269,0.0166695,60,0.0002778,1000000,-12.1190656,-77.0404198,-12.1189157,-77.0404219
1400,11989455,Plaza Centro Am�rica,108240020,108240036,270,1049,0.0186288,60,0.0003105,1000000,-12.1189144,-77.0430996,-12.1187634,-77.0430286
1401,11989455,Plaza Centro Am�rica,108240036,108240035,1049,905,0.0104299,60,0.0001738,1000000,-12.1187634,-77.0430286,-12.1187013,-77.0429567
1402,11989455,Plaza Centro Am�rica,108240035,108237805,905,199,0.0331397,60,0.0005523,1000000,-12.1187013,-77.0429567,-12.1186727,-77.0426634
1403,11989455,Plaza Centro Am�rica,108237805,262578739,199,898,0.0321075,60,0.0005351,1000000,-12.1186727,-77.0426634,-12.1188811,-77.0424713
1404,11989455,Plaza Centro Am�rica,262578739,197672455,898,527,0.0187812,60,0.000313,1000000,-12.1188811,-77.0424713,-12.1190485,-77.0424708
1405,11989455,Plaza Centro Am�rica,197672455,459308542,527,518,0.0203832,60,0.0003397,1000000,-12.1190485,-77.0424708,-12.1192029,-77.0425695
1406,11989455,Plaza Centro Am�rica,459308542,262726159,518,987,0.0318173,60,0.0005303,1000000,-12.1192029,-77.0425695,-12.119275,-77.0428433
1407,11989455,Plaza Centro Am�rica,262726159,108240021,987,989,0.0495869,60,0.0008264,1000000,-12.119275,-77.0428433,-12.1189509,-77.0431035
1408,11989455,Plaza Centro Am�rica,108240021,108240020,989,270,0.00408,60,0.000068,1000000,-12.1189509,-77.0431035,-12.1189144,-77.0430996
1409,12561291,Av Ricardo Palma,114612763,114612761,271,556,0.0890312,60,0.0014839,1000000,-12.1210621,-77.0221376,-12.1205832,-77.0227939
1410,12561291,Av Ricardo Palma,114612761,114612758,556,779,0.1426474,60,0.0023775,1000000,-12.1205832,-77.0227939,-12.1198492,-77.0238698
1411,12561291,Av Ricardo Palma,114612758,114612757,779,62459,0.0244202,60,0.000407,1000000,-12.1198492,-77.0238698,-12.1197224,-77.0240532
1412,12561291,Av Ricardo Palma,114612757,262574333,62459,3987,0.0547959,60,0.0009133,1000000,-12.1197224,-77.0240532,-12.1194539,-77.0244738
1413,12561291,Av Ricardo Palma,262574333,114612753,3987,272,0.0882062,60,0.0014701,1000000,-12.1194539,-77.0244738,-12.1190761,-77.0251786
1414,12561298,Av Ricardo Palma,114612753,114612822,272,273,0.040715,60,0.0006786,1000000,-12.1190761,-77.0251786,-12.1190781,-77.0255531
1415,12561310,Av Ricardo Palma,108177576,1431652371,274,62407,0.0780091,60,0.0013002,1000000,-12.1193127,-77.0288706,-12.1191648,-77.0281999
1416,12561310,Av Ricardo Palma,1431652371,114612794,62407,8628,0.1633217,60,0.002722,1000000,-12.1191648,-77.0281999,-12.1191788,-77.0266977
1417,12561310,Av Ricardo Palma,114612794,262573321,8628,275,0.0672541,60,0.0011209,1000000,-12.1191788,-77.0266977,-12.1191982,-77.0260794
1418,12561317,Av Ricardo Palma,114612763,114612769,271,552,0.0560044,60,0.0009334,1000000,-12.1210621,-77.0221376,-12.1210621,-77.0216483
1419,12561317,Av Ricardo Palma,114612769,114612773,552,276,0.1942224,60,0.003237,1000000,-12.1210621,-77.0216483,-12.1221591,-77.0203093
1420,12561318,Av Ricardo Palma,114612792,114612789,277,3986,0.0940218,60,0.001567,1000000,-12.1192159,-77.0251693,-12.1196658,-77.0244428
1421,12561318,Av Ricardo Palma,114612789,114612787,3986,778,0.0452203,60,0.0007537,1000000,-12.1196658,-77.0244428,-12.1198893,-77.0240953
1422,12561318,Av Ricardo Palma,114612787,114612786,778,557,0.1585108,60,0.0026418,1000000,-12.1198893,-77.0240953,-12.1207127,-77.0229051
1423,12561318,Av Ricardo Palma,114612786,114612783,557,278,0.0905104,60,0.0015085,1000000,-12.1207127,-77.0229051,-12.1211808,-77.022224
1424,12561540,Manco Capac,133917817,133936468,279,536,0.1920012,40,0.0048,1000000,-12.1299198,-77.0244177,-12.1292569,-77.0260485
1425,12561540,Manco Capac,133936468,133936467,536,72539,0.0782481,40,0.0019562,1000000,-12.1292569,-77.0260485,-12.1289946,-77.0267164
1426,12561540,Manco Capac,133936467,133936466,72539,428,0.1673059,40,0.0041826,1000000,-12.1289946,-77.0267164,-12.1284094,-77.0281342
1427,12561540,Manco Capac,133936466,108183457,428,280,0.1732292,40,0.0043307,1000000,-12.1284094,-77.0281342,-12.1277465,-77.0295762
1428,12561540,Manco Capac,108183457,133926641,280,303,0.167579,40,0.0041895,1000000,-12.1277465,-77.0295762,-12.1272095,-77.0310165
1429,12561540,Manco Capac,133926641,133923278,303,294,0.1222189,40,0.0030555,1000000,-12.1272095,-77.0310165,-12.1267843,-77.0320532
1430,12561540,Manco Capac,133923278,133922975,294,287,0.0733748,40,0.0018344,1000000,-12.1267843,-77.0320532,-12.1265314,-77.0326766
1431,12561540,Manco Capac,133922975,263612205,287,281,0.1099724,40,0.0027493,1000000,-12.1265314,-77.0326766,-12.1261469,-77.0336086
1432,12561875,Dalias,133938965,133929693,282,316,0.1247785,40,0.0031195,0.0031195,-12.1290052,-77.0288638,-12.1301212,-77.0289839
1433,12561875,Dalias,133929693,133930111,316,323,0.1036078,40,0.0025902,0.0025902,-12.1301212,-77.0289839,-12.1310519,-77.0290295
1434,12561875,Dalias,133930111,263642919,323,447,0.1185122,40,0.0029628,0.0029628,-12.1310519,-77.0290295,-12.1321132,-77.0291282
1435,12561875,Dalias,263642919,108188458,447,283,0.0099601,40,0.000249,0.000249,-12.1321132,-77.0291282,-12.1322012,-77.0291111
1436,14073402,Vasco Nu�ez de Balboa,133917823,133917821,284,314,0.1211625,40,0.0030291,1000000,-12.1314785,-77.0259696,-12.1306835,-77.0252074
1437,14073402,Vasco Nu�ez de Balboa,133917821,133917819,314,441,0.0204713,40,0.0005118,1000000,-12.1306835,-77.0252074,-12.1305492,-77.0250786
1438,14073402,Vasco Nu�ez de Balboa,133917819,133917817,441,279,0.1003004,40,0.0025075,1000000,-12.1305492,-77.0250786,-12.1299198,-77.0244177
1439,14073402,Vasco Nu�ez de Balboa,133917817,263618528,279,2148,0.0915725,40,0.0022893,1000000,-12.1299198,-77.0244177,-12.1293357,-77.0238239
1440,14073402,Vasco Nu�ez de Balboa,263618528,263622422,2148,285,0.0185959,40,0.0004649,1000000,-12.1293357,-77.0238239,-12.1292853,-77.0236608
1441,14073892,Ca. Porta,108188424,133927069,286,295,0.0671972,50,0.0013439,1000000,-12.129987,-77.0340994,-12.1294415,-77.0338334
1442,14073892,Ca. Porta,133927069,133930363,295,325,0.049578,50,0.0009916,1000000,-12.1294415,-77.0338334,-12.129022,-77.0336789
1443,14073892,Ca. Porta,133930363,133927071,325,320,0.0828993,50,0.001658,1000000,-12.129022,-77.0336789,-12.1283339,-77.033387
1444,14073892,Ca. Porta,133927071,133927073,320,310,0.1105468,50,0.0022109,1000000,-12.1283339,-77.033387,-12.1274078,-77.0330172
1445,14073892,Ca. Porta,133927073,133922975,310,287,0.1042487,50,0.002085,1000000,-12.1274078,-77.0330172,-12.1265314,-77.0326766
1446,14073892,Ca. Porta,133922975,133922977,287,291,0.0939963,50,0.0018799,1000000,-12.1265314,-77.0326766,-12.1257497,-77.0323475
1447,14073892,Ca. Porta,133922977,133923937,291,297,0.0961977,50,0.001924,1000000,-12.1257497,-77.0323475,-12.124945,-77.0320226
1448,14073892,Ca. Porta,133923937,108191733,297,288,0.0918144,50,0.0018363,1000000,-12.124945,-77.0320226,-12.1241762,-77.0317145
1449,14073892,Ca. Porta,108191733,1319390253,288,2183,0.0078429,50,0.0001569,1000000,-12.1241762,-77.0317145,-12.1241106,-77.031688
1450,14073892,Ca. Porta,1319390253,1273974127,2183,40052,0.0778247,50,0.0015565,1000000,-12.1241106,-77.031688,-12.123486,-77.031365
1451,14073892,Ca. Porta,1273974127,133924945,40052,289,0.1139006,50,0.002278,1000000,-12.123486,-77.031365,-12.1225593,-77.0309186
1452,14073918,Av. 28 de Julio,263612206,133922977,290,291,0.0873235,60,0.0014554,0.0014554,-12.1254588,-77.0330936,-12.1257497,-77.0323475
1453,14073918,Av. 28 de Julio,133922977,133922980,291,293,0.0717572,60,0.001196,0.001196,-12.1257497,-77.0323475,-12.1259955,-77.0317372
1454,14073918,Av. 28 de Julio,133922980,133924286,293,302,0.1130282,60,0.0018838,0.0018838,-12.1259955,-77.0317372,-12.1264043,-77.0307853
1455,14073918,Av. 28 de Julio,133924286,108183458,302,226,0.1518349,60,0.0025306,0.0025306,-12.1264043,-77.0307853,-12.1269157,-77.0294903
1456,14073926,Ocharan,133922981,133922980,292,293,0.09698,40,0.0024245,1000000,-12.1251769,-77.0314294,-12.1259955,-77.0317372
1457,14073926,Ocharan,133922980,133923278,293,294,0.0941983,40,0.002355,1000000,-12.1259955,-77.0317372,-12.1267843,-77.0320532
1458,14073926,Ocharan,133923278,133928358,294,311,0.102427,40,0.0025607,1000000,-12.1267843,-77.0320532,-12.1276374,-77.0324086
1459,14073926,Ocharan,133928358,133929690,311,319,0.1128373,40,0.0028209,1000000,-12.1276374,-77.0324086,-12.1285688,-77.0328206
1460,14073926,Ocharan,133929690,133928355,319,326,0.0817807,40,0.0020445,1000000,-12.1285688,-77.0328206,-12.1291814,-77.033181
1461,14073926,Ocharan,133928355,133927069,326,295,0.0772029,40,0.0019301,1000000,-12.1291814,-77.033181,-12.1294415,-77.0338334
1462,14073934,Ca. San Martin,263612209,133923937,296,297,0.0841601,40,0.002104,1000000,-12.1246868,-77.0327503,-12.124945,-77.0320226
1463,14073934,Ca. San Martin,133923937,133922981,297,292,0.0694536,40,0.0017363,1000000,-12.124945,-77.0320226,-12.1251769,-77.0314294
1464,14073934,Ca. San Martin,133922981,133922983,292,301,0.1060448,40,0.0026511,1000000,-12.1251769,-77.0314294,-12.1255409,-77.0305278
1465,14073934,Ca. San Martin,133922983,108183459,301,62330,0.1287513,40,0.0032188,1000000,-12.1255409,-77.0305278,-12.1259758,-77.0294302
1466,14073934,Ca. San Martin,108183459,133935657,62330,427,0.1668841,40,0.0041721,1000000,-12.1259758,-77.0294302,-12.1265549,-77.028014
1467,14073934,Ca. San Martin,133935657,133935659,427,8619,0.1258959,40,0.0031474,1000000,-12.1265549,-77.028014,-12.1269975,-77.0269481
1468,14073934,Ca. San Martin,133935659,257943345,8619,537,0.1100513,40,0.0027513,1000000,-12.1269975,-77.0269481,-12.1273604,-77.0260063
1469,14073934,Ca. San Martin,257943345,133935661,537,2134,0.0418529,40,0.0010463,1000000,-12.1273604,-77.0260063,-12.1275115,-77.0256537
1470,14073934,Ca. San Martin,133935661,133935662,2134,2135,0.0606532,40,0.0015163,1000000,-12.1275115,-77.0256537,-12.1277213,-77.0251387
1471,14073934,Ca. San Martin,133935662,133935665,2135,298,0.1277028,40,0.0031926,1000000,-12.1277213,-77.0251387,-12.1281777,-77.0240642
1472,14073942,Cristobal Colon,1319390248,108191735,299,300,0.0085836,40,0.0002146,1000000,-12.1243412,-77.0301526,-12.1244182,-77.0301582
1473,14073942,Cristobal Colon,108191735,133922983,300,301,0.1311456,40,0.0032786,1000000,-12.1244182,-77.0301582,-12.1255409,-77.0305278
1474,14073942,Cristobal Colon,133922983,133924286,301,302,0.1000037,40,0.0025001,1000000,-12.1255409,-77.0305278,-12.1264043,-77.0307853
1475,14073942,Cristobal Colon,133924286,133926641,302,303,0.0929952,40,0.0023249,1000000,-12.1264043,-77.0307853,-12.1272095,-77.0310165
1476,14073942,Cristobal Colon,133926641,133926640,303,312,0.100214,40,0.0025054,1000000,-12.1272095,-77.0310165,-12.1280708,-77.0312879
1477,14073942,Cristobal Colon,133926640,133926638,312,318,0.1161202,40,0.002903,1000000,-12.1280708,-77.0312879,-12.1290726,-77.0315895
1478,14073942,Cristobal Colon,133926638,133926637,318,327,0.0592387,40,0.001481,1000000,-12.1290726,-77.0315895,-12.1295842,-77.0317415
1479,14073942,Cristobal Colon,133926637,133926635,327,10029,0.0542744,40,0.0013569,1000000,-12.1295842,-77.0317415,-12.1300557,-77.0318706
1480,14073942,Cristobal Colon,133926635,108188442,10029,304,0.1065003,40,0.0026625,1000000,-12.1300557,-77.0318706,-12.1309341,-77.0322611
1481,14074051,Los Pinos,108191734,1319390252,305,2182,0.0085836,40,0.0002146,1000000,-12.1243091,-77.0307075,-12.1242321,-77.0307019
1482,14074051,Los Pinos,1319390252,114613813,2182,686,0.1752624,40,0.0043816,1000000,-12.1242321,-77.0307019,-12.1226846,-77.0303958
1483,14074051,Los Pinos,114613813,1437918373,686,62680,0.0280115,40,0.0007003,1000000,-12.1226846,-77.0303958,-12.1224386,-77.0303403
1484,14074051,Los Pinos,1437918373,114613815,62680,306,0.0553028,40,0.0013826,1000000,-12.1224386,-77.0303403,-12.1219936,-77.0301198
1485,14074056,Felix Olcay,133932619,133935048,307,4262,0.0879902,40,0.0021998,1000000,-12.1216374,-77.0220316,-12.1222919,-77.0224865
1486,14074056,Felix Olcay,133935048,133935049,4262,2188,0.1055926,40,0.0026398,1000000,-12.1222919,-77.0224865,-12.1230807,-77.0230273
1487,14074056,Felix Olcay,133935049,133935052,2188,3983,0.0735017,40,0.0018375,1000000,-12.1230807,-77.0230273,-12.1235371,-77.0234891
1488,14074056,Felix Olcay,133935052,1273864870,3983,27335,0.0435809,40,0.0010895,1000000,-12.1235371,-77.0234891,-12.123636,-77.023877
1489,14074056,Felix Olcay,1273864870,133935053,27335,308,0.0475083,40,0.0011877,1000000,-12.123636,-77.023877,-12.1237406,-77.0243007
1490,14074399,Jos� Gonzales,263612203,133928867,309,330,0.0645544,40,0.0016139,1000000,-12.1269861,-77.0341836,-12.1272094,-77.0336359
1491,14074399,Jos� Gonzales,133928867,133927073,330,310,0.0707865,40,0.0017697,1000000,-12.1272094,-77.0336359,-12.1274078,-77.0330172
1492,14074399,Jos� Gonzales,133927073,133928358,310,311,0.0709177,40,0.0017729,1000000,-12.1274078,-77.0330172,-12.1276374,-77.0324086
1493,14074399,Jos� Gonzales,133928358,133926640,311,312,0.1310198,40,0.0032755,1000000,-12.1276374,-77.0324086,-12.1280708,-77.0312879
1494,14074399,Jos� Gonzales,133926640,108183456,312,313,0.1900911,40,0.0047523,1000000,-12.1280708,-77.0312879,-12.1286779,-77.0296534
1495,14074399,Jos� Gonzales,108183456,133938965,313,282,0.0932361,40,0.0023309,1000000,-12.1286779,-77.0296534,-12.1290052,-77.0288638
1496,14074399,Jos� Gonzales,133938965,133938967,282,429,0.0795344,40,0.0019884,1000000,-12.1290052,-77.0288638,-12.1292737,-77.0281857
1497,14074399,Jos� Gonzales,133938967,133938969,429,2137,0.0864919,40,0.0021623,1000000,-12.1292737,-77.0281857,-12.1295422,-77.027439
1498,14074399,Jos� Gonzales,133938969,133938971,2137,2146,0.099294,40,0.0024824,1000000,-12.1295422,-77.027439,-12.1298695,-77.0265892
1499,14074399,Jos� Gonzales,133938971,133938973,2146,72540,0.0222497,40,0.0005562,1000000,-12.1298695,-77.0265892,-12.1299429,-77.0263988
1500,14074399,Jos� Gonzales,133938973,133938975,72540,535,0.0383994,40,0.00096,1000000,-12.1299429,-77.0263988,-12.1300793,-77.0260743
1501,14074399,Jos� Gonzales,133938975,133917821,535,314,0.1158156,40,0.0028954,1000000,-12.1300793,-77.0260743,-12.1306835,-77.0252074
1502,14074486,Juan Fanning,263619470,133929697,315,2145,0.1147513,40,0.0028688,1000000,-12.1313328,-77.0259954,-12.13091,-77.0269583
1503,14074486,Juan Fanning,133929697,133929695,2145,2138,0.0678788,40,0.001697,1000000,-12.13091,-77.0269583,-12.1307119,-77.0275489
1504,14074486,Juan Fanning,133929695,133929694,2138,430,0.0845086,40,0.0021127,1000000,-12.1307119,-77.0275489,-12.1304317,-77.0282715
1505,14074486,Juan Fanning,133929694,133929693,430,316,0.084794,40,0.0021199,1000000,-12.1304317,-77.0282715,-12.1301212,-77.0289839
1506,14074486,Juan Fanning,133929693,108183455,316,317,0.0911555,40,0.0022789,1000000,-12.1301212,-77.0289839,-12.1298024,-77.0297564
1507,14074486,Juan Fanning,108183455,133926638,317,318,0.2151837,40,0.0053796,1000000,-12.1298024,-77.0297564,-12.1290726,-77.0315895
1508,14074486,Juan Fanning,133926638,133929690,318,319,0.1450875,40,0.0036272,1000000,-12.1290726,-77.0315895,-12.1285688,-77.0328206
1509,14074486,Juan Fanning,133929690,133927071,319,320,0.0668858,40,0.0016721,1000000,-12.1285688,-77.0328206,-12.1283339,-77.033387
1510,14074486,Juan Fanning,133927071,133929689,320,329,0.069145,40,0.0017286,1000000,-12.1283339,-77.033387,-12.1281073,-77.0339793
1511,14074486,Juan Fanning,133929689,382424672,329,321,0.0717446,40,0.0017936,1000000,-12.1281073,-77.0339793,-12.1279001,-77.0346036
1512,14074512,Comandante Aristides Aljovin,138986048,133917825,322,93586,0.0946379,40,0.0023659,0.0023659,-12.1323593,-77.0257058,-12.1320599,-77.0265207
1513,14074512,Comandante Aristides Aljovin,133917825,133930107,93586,2144,0.0448642,40,0.0011216,0.0011216,-12.1320599,-77.0265207,-12.1319065,-77.0269024
1514,14074512,Comandante Aristides Aljovin,133930107,133930108,2144,2139,0.0831911,40,0.0020798,0.0020798,-12.1319065,-77.0269024,-12.1316221,-77.0276102
1515,14074512,Comandante Aristides Aljovin,133930108,133930110,2139,431,0.0832843,40,0.0020821,0.0020821,-12.1316221,-77.0276102,-12.1313374,-77.0283188
1516,14074512,Comandante Aristides Aljovin,133930110,133930111,431,323,0.0835294,40,0.0020882,0.0020882,-12.1313374,-77.0283188,-12.1310519,-77.0290295
1517,14074512,Comandante Aristides Aljovin,133930111,108183453,323,324,0.0955187,40,0.002388,0.002388,-12.1310519,-77.0290295,-12.1307254,-77.0298422
1518,14074529,Diego Ferre,133930363,133928355,325,326,0.0569562,40,0.0014239,1000000,-12.129022,-77.0336789,-12.1291814,-77.033181
1519,14074529,Diego Ferre,133928355,133926637,326,327,0.1627752,40,0.0040694,1000000,-12.1291814,-77.033181,-12.1295842,-77.0317415
1520,14074529,Diego Ferre,133926637,108183454,327,328,0.2214849,40,0.0055371,1000000,-12.1295842,-77.0317415,-12.1301537,-77.0297892
1521,14074592,Buenos Aires,133927069,133929689,295,329,0.1667947,40,0.0041699,0.0041699,-12.1294415,-77.0338334,-12.1281073,-77.0339793
1522,14074592,Buenos Aires,133929689,133928867,329,330,0.1065931,40,0.0026648,0.0026648,-12.1281073,-77.0339793,-12.1272094,-77.0336359
1523,14074758,Av Ricardo Palma,114612763,114612783,271,278,0.0163582,60,0.0002726,1000000,-12.1210621,-77.0221376,-12.1211808,-77.022224
1524,14074758,Av Ricardo Palma,114612783,133932615,278,332,0.018118,60,0.000302,1000000,-12.1211808,-77.022224,-12.1213437,-77.0222205
1525,14074758,Av Ricardo Palma,133932615,133932617,332,335,0.0183279,60,0.0003055,1000000,-12.1213437,-77.0222205,-12.1215031,-77.0221776
1526,14074758,Av Ricardo Palma,133932617,133932619,335,307,0.0217934,60,0.0003632,1000000,-12.1215031,-77.0221776,-12.1216374,-77.0220316
1527,14074758,Av Ricardo Palma,133932619,1760085368,307,82421,0.1492897,60,0.0024882,1000000,-12.1216374,-77.0220316,-12.1223827,-77.0208916
1528,14074758,Av Ricardo Palma,1760085368,133932622,82421,331,0.0417873,60,0.0006965,1000000,-12.1223827,-77.0208916,-12.1224366,-77.0205112
1529,14074796,Ernesto DIez Canseco,133932615,133933009,332,4260,0.0909339,40,0.0022733,1000000,-12.1213437,-77.0222205,-12.1215651,-77.0230257
